estudiante_id,nombre,genero,programa_academico,edad,puntaje_saber11,promedio_acumulado,materias_reprobadas,departamento_origen,estrato_socioeconomico,tipo_colegio,ingreso_familiar,desertor
19836,Estudiante Real 18836,FEMENINO,MEDICINA VETERINARIA,26,288.00527737929986,4.566999283991226,0,ANTIOQUIA,2,OFICIAL,2716362.02223544,0
19837,Estudiante Real 18837,FEMENINO,MEDICINA VETERINARIA,17,274.4926320382778,4.3249954584439205,0,ANTIOQUIA,2,OFICIAL,1651660.6245106843,0
19838,Estudiante Real 18838,FEMENINO,MEDICINA VETERINARIA,29,336.9919252732249,2.6928679983061263,1,ANTIOQUIA,2,OFICIAL,2472116.302231848,1
19839,Estudiante Real 18839,MASCULINO,MEDICINA VETERINARIA,28,268.71684071384846,4.243026686034575,0,ANTIOQUIA,1,OFICIAL,2412389.7017298164,0
19840,Estudiante Real 18840,MASCULINO,MEDICINA VETERINARIA,26,262.5501063094994,3.511532339888681,0,ANTIOQUIA,2,OFICIAL,1703407.614498217,0
19841,Estudiante Real 18841,FEMENINO,MEDICINA VETERINARIA,25,288.3777214267659,3.844869641218252,0,ANTIOQUIA,1,OFICIAL,1641748.2826696942,0
19842,Estudiante Real 18842,FEMENINO,MEDICINA VETERINARIA,17,381.46627335132166,3.7589890051465544,1,ANTIOQUIA,2,NO OFICIAL,1108198.8065075546,0
19843,Estudiante Real 18843,MASCULINO,MEDICINA VETERINARIA,19,264.73679302356743,4.241025655091796,1,ANTIOQUIA,3,NO OFICIAL,1557622.1779966396,0
19844,Estudiante Real 18844,FEMENINO,MEDICINA VETERINARIA,24,380.7910938081959,4.238402459087884,0,ANTIOQUIA,2,OFICIAL,1144818.4450755846,0
19845,Estudiante Real 18845,FEMENINO,MEDICINA VETERINARIA,27,303.12835964625134,3.5339698710025105,0,ANTIOQUIA,1,OFICIAL,1221428.1253621103,0
19846,Estudiante Real 18846,FEMENINO,MEDICINA VETERINARIA,27,350.08906714589506,3.31833477429896,2,ANTIOQUIA,1,NO OFICIAL,2744192.8127419367,0
19847,Estudiante Real 18847,MASCULINO,MEDICINA VETERINARIA,27,329.35696546716724,3.601784212651611,0,ANTIOQUIA,4,NO OFICIAL,1054516.3003088257,0
19848,Estudiante Real 18848,MASCULINO,MEDICINA VETERINARIA,25,257.447292072516,4.051593996241677,1,ANTIOQUIA,1,OFICIAL,1082269.3089468526,0
19849,Estudiante Real 18849,FEMENINO,MEDICINA VETERINARIA,19,353.4026957933145,3.4737440110552384,1,ANTIOQUIA,2,NO OFICIAL,2062616.2937965335,0
19850,Estudiante Real 18850,FEMENINO,MEDICINA VETERINARIA,22,367.44626621609393,3.870802780817783,0,ANTIOQUIA,1,OFICIAL,1702143.4947310095,0
19851,Estudiante Real 18851,FEMENINO,MEDICINA VETERINARIA,22,256.06032989084656,3.6922709456199856,1,ANTIOQUIA,4,OFICIAL,2097683.971382329,0
19852,Estudiante Real 18852,MASCULINO,MEDICINA VETERINARIA,24,304.0499493041418,3.0565509323890176,0,ANTIOQUIA,2,OFICIAL,2545952.397699622,0
19853,Estudiante Real 18853,MASCULINO,MEDICINA VETERINARIA,25,281.2110696170926,4.251831221883299,0,ANTIOQUIA,3,NO OFICIAL,2741572.943351859,0
19854,Estudiante Real 18854,FEMENINO,MEDICINA VETERINARIA,25,332.53825092265,3.812668321655175,0,ANTIOQUIA,2,NO OFICIAL,2395093.94250507,0
19855,Estudiante Real 18855,MASCULINO,MEDICINA VETERINARIA,23,277.53893363202764,3.717669017635631,0,ANTIOQUIA,2,NO OFICIAL,2562520.917895387,0
19856,Estudiante Real 18856,FEMENINO,MEDICINA VETERINARIA,23,314.9308405669468,3.4531201284731425,2,ANTIOQUIA,2,OFICIAL,1516982.7093954298,1
19857,Estudiante Real 18857,MASCULINO,MEDICINA VETERINARIA,19,283.70628471339603,2.9788346737275595,0,ANTIOQUIA,1,OFICIAL,2174904.868454053,1
19858,Estudiante Real 18858,MASCULINO,MEDICINA VETERINARIA,26,213.07560887965366,2.9160787333270317,0,ANTIOQUIA,2,NO OFICIAL,3666734.155568445,1
19859,Estudiante Real 18859,FEMENINO,MEDICINA VETERINARIA,22,340.5461512289719,3.2672755130047655,0,ANTIOQUIA,3,NO OFICIAL,2549045.685145983,0
19860,Estudiante Real 18860,MASCULINO,MEDICINA VETERINARIA,24,380.0734693241327,3.510066248820567,0,ANTIOQUIA,2,NO OFICIAL,2572857.213305685,0
19861,Estudiante Real 18861,FEMENINO,MEDICINA VETERINARIA,24,240.51670727679,3.4804815812437275,1,ANTIOQUIA,2,NO OFICIAL,2140772.121948886,0
19862,Estudiante Real 18862,FEMENINO,MEDICINA VETERINARIA,22,263.25944504450484,2.747457737948536,0,ANTIOQUIA,1,NO OFICIAL,2789802.4377902574,1
19863,Estudiante Real 18863,MASCULINO,MEDICINA VETERINARIA,19,365.2911580402948,3.751262717355545,0,ANTIOQUIA,1,NO OFICIAL,2006744.651903582,0
19864,Estudiante Real 18864,FEMENINO,MEDICINA VETERINARIA,27,264.4924053361166,3.4238016070563178,0,ANTIOQUIA,1,OFICIAL,2222506.222519235,0
19865,Estudiante Real 18865,FEMENINO,MEDICINA VETERINARIA,20,283.97128807385286,3.185579034393639,0,ANTIOQUIA,4,NO OFICIAL,3131299.33357196,0
19866,Estudiante Real 18866,MASCULINO,MEDICINA VETERINARIA,24,299.43654928065143,3.1549033208295083,0,ANTIOQUIA,2,NO OFICIAL,1881452.274968138,0
19867,Estudiante Real 18867,FEMENINO,MEDICINA VETERINARIA,29,289.0340015440585,3.3679727551644922,0,ANTIOQUIA,2,NO OFICIAL,570119.2678151467,0
19868,Estudiante Real 18868,FEMENINO,MEDICINA VETERINARIA,21,254.52437803381392,3.063201470910026,1,ANTIOQUIA,2,OFICIAL,2619121.170046154,0
19869,Estudiante Real 18869,FEMENINO,MEDICINA VETERINARIA,22,302.94324647917733,3.0478433943613266,2,ANTIOQUIA,1,OFICIAL,2138317.664019144,1
19870,Estudiante Real 18870,MASCULINO,MEDICINA VETERINARIA,27,325.0051723281462,3.718586554140104,0,ANTIOQUIA,3,OFICIAL,2905561.9515226875,0
19871,Estudiante Real 18871,FEMENINO,MEDICINA VETERINARIA,25,306.01893872335853,3.5589819905584363,1,ANTIOQUIA,3,NO OFICIAL,1655070.6269801192,0
19872,Estudiante Real 18872,FEMENINO,MEDICINA VETERINARIA,23,303.4856430672877,3.0750389246188683,2,ANTIOQUIA,3,OFICIAL,1015597.1649958881,0
19873,Estudiante Real 18873,FEMENINO,MEDICINA VETERINARIA,28,275.9805202391722,3.9887981771628693,0,ANTIOQUIA,2,OFICIAL,1390090.6397546201,0
19874,Estudiante Real 18874,FEMENINO,MEDICINA VETERINARIA,19,215.7921893920081,3.5287665161020936,0,ANTIOQUIA,3,OFICIAL,1476016.9811363544,0
19875,Estudiante Real 18875,MASCULINO,MEDICINA VETERINARIA,29,262.2781226640665,3.07319471442141,0,ANTIOQUIA,1,NO OFICIAL,2259099.6818147595,0
19876,Estudiante Real 18876,MASCULINO,MEDICINA VETERINARIA,25,297.5243890199265,3.927969263192504,0,ANTIOQUIA,2,NO OFICIAL,1435914.4479761152,0
19877,Estudiante Real 18877,FEMENINO,MEDICINA VETERINARIA,21,341.38770733385337,3.5635762797837085,0,ANTIOQUIA,2,NO OFICIAL,1189217.4703390189,0
19878,Estudiante Real 18878,MASCULINO,MEDICINA VETERINARIA,18,356.62547857930895,2.949684033820839,0,ANTIOQUIA,3,NO OFICIAL,1576103.7885193056,1
19879,Estudiante Real 18879,FEMENINO,MEDICINA VETERINARIA,29,246.73913889407666,3.1326578094105155,1,ANTIOQUIA,2,OFICIAL,1916657.4565110514,0
19880,Estudiante Real 18880,FEMENINO,MEDICINA VETERINARIA,17,255.97644797790645,4.190215991868071,1,ANTIOQUIA,2,OFICIAL,2637702.9899805835,0
19881,Estudiante Real 18881,MASCULINO,MEDICINA VETERINARIA,21,242.54536938062796,3.90985222401896,0,ANTIOQUIA,2,NO OFICIAL,282832.9607328286,1
19882,Estudiante Real 18882,FEMENINO,MEDICINA VETERINARIA,23,311.19343202396664,4.572697831922671,1,ANTIOQUIA,4,OFICIAL,978372.1321978875,0
19883,Estudiante Real 18883,MASCULINO,MEDICINA VETERINARIA,26,383.92366564768565,3.565822639761616,0,ANTIOQUIA,2,NO OFICIAL,1852605.9464965423,0
19884,Estudiante Real 18884,MASCULINO,MEDICINA VETERINARIA,21,304.35653039862535,3.725662922663012,1,ANTIOQUIA,1,NO OFICIAL,2157807.8611515025,0
19885,Estudiante Real 18885,FEMENINO,MEDICINA VETERINARIA,18,312.141234891645,4.143097170649656,0,ANTIOQUIA,2,OFICIAL,2595235.849437921,0
19886,Estudiante Real 18886,MASCULINO,MEDICINA VETERINARIA,17,344.2495072154754,3.664216350431701,1,ANTIOQUIA,1,NO OFICIAL,1044988.694790288,0
19887,Estudiante Real 18887,MASCULINO,MEDICINA VETERINARIA,27,338.15511383692757,3.0619854330492675,0,ANTIOQUIA,2,OFICIAL,2806067.532600358,0
19888,Estudiante Real 18888,MASCULINO,MEDICINA VETERINARIA,26,325.2058688819206,3.712403569776444,0,ANTIOQUIA,2,NO OFICIAL,1278917.8422660814,0
19889,Estudiante Real 18889,FEMENINO,MEDICINA VETERINARIA,22,339.00413685927305,3.2392159356587014,0,ANTIOQUIA,3,OFICIAL,3746493.23616041,0
19890,Estudiante Real 18890,MASCULINO,MEDICINA VETERINARIA,17,335.3821955652751,3.887554333157115,0,ANTIOQUIA,4,NO OFICIAL,3305893.7106115334,0
19891,Estudiante Real 18891,MASCULINO,MEDICINA VETERINARIA,28,276.2242226005932,4.625187710711936,0,ANTIOQUIA,2,NO OFICIAL,1949373.8543420052,0
19892,Estudiante Real 18892,FEMENINO,MEDICINA VETERINARIA,29,327.5888575568393,4.27073176521806,0,ANTIOQUIA,1,OFICIAL,850123.3648886712,0
19893,Estudiante Real 18893,FEMENINO,MEDICINA VETERINARIA,24,304.27760324264716,4.1597293637938275,0,ANTIOQUIA,2,OFICIAL,3264713.2053194027,0
19894,Estudiante Real 18894,FEMENINO,MEDICINA VETERINARIA,29,305.75061103363345,3.212795469801265,1,ANTIOQUIA,4,NO OFICIAL,2294787.5874654697,0
19895,Estudiante Real 18895,MASCULINO,MEDICINA VETERINARIA,23,314.8346436056148,3.663399098603462,2,ANTIOQUIA,2,NO OFICIAL,2457919.7698529605,0
19896,Estudiante Real 18896,FEMENINO,MEDICINA VETERINARIA,20,263.59109113521527,4.270154211134197,0,ANTIOQUIA,1,NO OFICIAL,2491899.2923679743,0
19897,Estudiante Real 18897,FEMENINO,MEDICINA VETERINARIA,28,315.24934721964377,4.017614977440714,0,ANTIOQUIA,4,OFICIAL,1893840.240551954,0
19898,Estudiante Real 18898,FEMENINO,MEDICINA VETERINARIA,25,296.3378266275999,3.700310043155527,1,ANTIOQUIA,3,NO OFICIAL,3251994.0398426075,0
19899,Estudiante Real 18899,MASCULINO,MEDICINA VETERINARIA,17,305.78871342731986,2.305594446958433,0,ANTIOQUIA,1,OFICIAL,1880847.1634441388,0
19900,Estudiante Real 18900,MASCULINO,MEDICINA VETERINARIA,28,333.02332549009066,3.558829365685122,0,ANTIOQUIA,2,OFICIAL,3133561.596374942,0
19901,Estudiante Real 18901,MASCULINO,MEDICINA VETERINARIA,25,259.82631671945575,3.6925715924885494,0,ANTIOQUIA,4,OFICIAL,2516271.895163045,0
19902,Estudiante Real 18902,FEMENINO,MEDICINA VETERINARIA,24,301.0095457504798,4.385651475949683,0,ANTIOQUIA,1,OFICIAL,3271671.5314629427,0
19903,Estudiante Real 18903,MASCULINO,MEDICINA VETERINARIA,28,364.8952595820414,2.697165377586315,1,ANTIOQUIA,1,NO OFICIAL,1226523.6956026617,1
19904,Estudiante Real 18904,MASCULINO,MEDICINA VETERINARIA,22,367.4973748180829,3.997530831682565,0,ANTIOQUIA,1,OFICIAL,2945154.5903874044,0
19905,Estudiante Real 18905,FEMENINO,MEDICINA VETERINARIA,19,266.2491373923891,3.389695790847017,0,ANTIOQUIA,3,NO OFICIAL,3922149.778891292,0
19906,Estudiante Real 18906,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,294.16885981911383,4.017795811967622,0,ANTIOQUIA,2,NO OFICIAL,2116057.7130760257,0
19907,Estudiante Real 18907,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,28,222.87353016505483,3.267744085758772,0,ANTIOQUIA,1,NO OFICIAL,1245992.3700798906,0
19908,Estudiante Real 18908,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,264.7384544128834,3.29445503794,0,ANTIOQUIA,1,NO OFICIAL,1097828.641305627,0
19909,Estudiante Real 18909,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,238.93261882774794,4.086117250133747,0,ANTIOQUIA,1,OFICIAL,2194630.174171519,0
19910,Estudiante Real 18910,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,372.9902807622065,3.6736714561834685,0,ANTIOQUIA,2,OFICIAL,2430039.3317481806,0
19911,Estudiante Real 18911,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,19,310.79173246714896,3.464784195825754,0,ANTIOQUIA,2,NO OFICIAL,1651153.9113536165,0
19912,Estudiante Real 18912,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,310.0853102942821,3.2559669867162757,0,ANTIOQUIA,1,OFICIAL,2395780.2383590015,0
19913,Estudiante Real 18913,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,306.92362235601115,4.308585258027566,1,ANTIOQUIA,2,NO OFICIAL,3514901.027847164,0
19914,Estudiante Real 18914,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,330.77691088831193,3.444933595863899,0,ANTIOQUIA,1,NO OFICIAL,1514969.8603781322,0
19915,Estudiante Real 18915,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,20,311.1560605869821,3.583708740125085,1,ANTIOQUIA,1,OFICIAL,2233248.1666218503,0
19916,Estudiante Real 18916,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,20,274.90265462074797,3.216403533446517,0,ANTIOQUIA,1,NO OFICIAL,2454374.1743170796,0
19917,Estudiante Real 18917,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,276.7027886523756,4.029073782732161,0,ANTIOQUIA,2,OFICIAL,2617601.162615872,0
19918,Estudiante Real 18918,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,395.91480129953777,3.270575210877753,0,ANTIOQUIA,2,OFICIAL,1723593.3512487516,0
19919,Estudiante Real 18919,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,18,269.80223641129777,3.4871532982216733,3,ANTIOQUIA,2,OFICIAL,2123870.028567663,1
19920,Estudiante Real 18920,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,243.82783887455682,3.6775439247278934,1,ANTIOQUIA,3,OFICIAL,1665685.2492667781,0
19921,Estudiante Real 18921,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,271.6046793429677,4.300983112858983,1,ANTIOQUIA,4,OFICIAL,2190270.440118629,0
19922,Estudiante Real 18922,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,296.42255230194155,3.094045146789817,0,ANTIOQUIA,3,NO OFICIAL,2964758.2377893045,0
19923,Estudiante Real 18923,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,21,247.55595052515352,4.760078055238198,1,ANTIOQUIA,2,OFICIAL,1958382.425374924,0
19924,Estudiante Real 18924,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,333.359302197566,3.1634848642013877,0,ANTIOQUIA,1,NO OFICIAL,2744494.103292249,0
19925,Estudiante Real 18925,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,272.45353178576255,4.109851826075415,0,ANTIOQUIA,2,OFICIAL,2681917.881355714,0
19926,Estudiante Real 18926,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,23,289.7366539355911,3.552104158452592,0,ANTIOQUIA,2,OFICIAL,1053836.2102427399,0
19927,Estudiante Real 18927,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,283.2664012045434,3.616416207570086,0,ANTIOQUIA,4,NO OFICIAL,4083101.433140569,0
19928,Estudiante Real 18928,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,21,316.2938526865984,3.2769553371267683,0,ANTIOQUIA,1,OFICIAL,3002987.3104622927,0
19929,Estudiante Real 18929,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,367.0245470347049,2.586103214611693,1,ANTIOQUIA,1,NO OFICIAL,3121661.0833237274,1
19930,Estudiante Real 18930,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,234.1695237077907,3.768126710284387,0,ANTIOQUIA,3,NO OFICIAL,2927149.9359204075,0
19931,Estudiante Real 18931,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,253.24441952111243,3.698432747021651,0,ANTIOQUIA,3,OFICIAL,2708836.0203199075,0
19932,Estudiante Real 18932,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,19,287.5956428604577,3.933461240028335,1,ANTIOQUIA,4,OFICIAL,2110526.766453505,0
19933,Estudiante Real 18933,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,28,370.6156480769059,1.9494400597656885,0,ANTIOQUIA,1,OFICIAL,2445036.143304047,1
19934,Estudiante Real 18934,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,18,246.56872602583877,3.2682692403638067,0,ANTIOQUIA,2,OFICIAL,3399481.5510184946,0
19935,Estudiante Real 18935,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,324.54412931087006,3.2892068301535526,1,ANTIOQUIA,2,NO OFICIAL,569653.9868065258,0
19936,Estudiante Real 18936,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,337.16296468736937,3.4706164430178985,0,ANTIOQUIA,4,NO OFICIAL,916760.3021677986,0
19937,Estudiante Real 18937,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,317.3616075841316,3.018165396796006,1,ANTIOQUIA,2,NO OFICIAL,2097693.071279314,0
19938,Estudiante Real 18938,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,317.24356523574914,4.754605268993119,1,ANTIOQUIA,2,NO OFICIAL,2522262.388054716,0
19939,Estudiante Real 18939,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,19,271.27843147277247,3.3892805695941823,0,ANTIOQUIA,2,OFICIAL,2571684.5601358754,0
19940,Estudiante Real 18940,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,303.048581267911,3.350106943087928,0,ANTIOQUIA,2,NO OFICIAL,1296590.2119206153,0
19941,Estudiante Real 18941,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,27,342.56674657675825,4.0395488704436335,0,ANTIOQUIA,1,OFICIAL,1254850.8581396188,0
19942,Estudiante Real 18942,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,20,343.23667310417056,2.886493496883078,1,ANTIOQUIA,3,OFICIAL,666770.9578865615,1
19943,Estudiante Real 18943,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,23,271.31829059404595,3.113181278135762,0,ANTIOQUIA,4,NO OFICIAL,869836.8209956065,0
19944,Estudiante Real 18944,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,342.9666077335692,3.345920998854708,0,ANTIOQUIA,2,NO OFICIAL,1913087.593822964,0
19945,Estudiante Real 18945,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,20,248.7843960232834,3.272322276277532,0,ANTIOQUIA,2,OFICIAL,1478975.5259359959,1
19946,Estudiante Real 18946,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,346.81996092703076,3.2238019691172135,1,ANTIOQUIA,3,OFICIAL,1092900.580136879,0
19947,Estudiante Real 18947,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,308.4876463754115,3.72416852539663,1,ANTIOQUIA,2,OFICIAL,3147029.5008658296,0
19948,Estudiante Real 18948,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,317.5790629891909,3.054216871296192,2,ANTIOQUIA,1,OFICIAL,2052640.9257060178,0
19949,Estudiante Real 18949,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,374.3607113783511,4.175192939464588,0,ANTIOQUIA,3,NO OFICIAL,2073061.4995231123,0
19950,Estudiante Real 18950,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,18,309.0613863292369,2.5314108478151476,0,ANTIOQUIA,2,OFICIAL,842138.4725958199,1
19951,Estudiante Real 18951,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,350.92670459278816,3.5357414770680062,1,ANTIOQUIA,2,NO OFICIAL,2565690.1319374423,0
19952,Estudiante Real 18952,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,224.9165440886125,3.136839094565548,0,ANTIOQUIA,1,OFICIAL,1801205.3519541519,0
19953,Estudiante Real 18953,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,285.6681880916648,3.801000134806924,1,ANTIOQUIA,3,NO OFICIAL,354390.4087580858,0
19954,Estudiante Real 18954,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,27,302.103887284866,3.266628697434376,1,ANTIOQUIA,3,OFICIAL,1740293.84355527,0
19955,Estudiante Real 18955,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,27,297.5674519158372,3.4604857759784404,0,ANTIOQUIA,2,OFICIAL,2031756.227786579,0
19956,Estudiante Real 18956,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,313.466363211452,4.129719097398565,1,ANTIOQUIA,3,NO OFICIAL,2119482.9661977715,0
19957,Estudiante Real 18957,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,343.26646606536804,3.08890064207286,0,ANTIOQUIA,3,OFICIAL,2316830.2291355236,0
19958,Estudiante Real 18958,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,335.12538546872145,3.4494104076060617,1,ANTIOQUIA,2,NO OFICIAL,625560.6002154888,0
19959,Estudiante Real 18959,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,18,280.20761871269025,2.9963640232163784,0,ANTIOQUIA,2,OFICIAL,783320.3401979096,1
19960,Estudiante Real 18960,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,258.9840550920104,4.4109628448823806,0,ANTIOQUIA,2,OFICIAL,3259347.4854945936,0
19961,Estudiante Real 18961,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,339.9900945148996,4.5486828271974025,0,ANTIOQUIA,1,OFICIAL,1376985.400326987,0
19962,Estudiante Real 18962,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,23,311.9967892419389,4.701226547220269,1,ANTIOQUIA,1,NO OFICIAL,596128.5972697107,0
19963,Estudiante Real 18963,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,27,264.68155575688763,3.6974269714764527,0,ANTIOQUIA,1,OFICIAL,1119184.4735367305,0
19964,Estudiante Real 18964,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,223.04709630842126,3.116802141642525,0,ANTIOQUIA,1,OFICIAL,1607438.626728463,0
19965,Estudiante Real 18965,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,28,241.25546967818812,4.017981089982595,0,ANTIOQUIA,3,OFICIAL,1807576.952080573,0
19966,Estudiante Real 18966,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,28,379.872190918051,4.440260623233279,1,ANTIOQUIA,2,OFICIAL,2519609.899938937,0
19967,Estudiante Real 18967,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,270.82348890504284,2.550938256099448,1,ANTIOQUIA,2,NO OFICIAL,1509669.4613796417,1
19968,Estudiante Real 18968,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,341.5887581442062,4.007738944394521,0,ANTIOQUIA,3,OFICIAL,1357616.7173557368,0
19969,Estudiante Real 18969,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,19,351.5780886321409,3.606469818721637,0,ANTIOQUIA,1,OFICIAL,2353398.454342324,0
19970,Estudiante Real 18970,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,25,261.123366118473,3.088854447976174,0,ANTIOQUIA,1,NO OFICIAL,2343936.4348646207,0
19971,Estudiante Real 18971,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,304.02460736470806,3.0622363295696484,0,ANTIOQUIA,1,NO OFICIAL,-333193.9546341767,0
19972,Estudiante Real 18972,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,296.1345843154031,4.347167247663473,0,ANTIOQUIA,3,NO OFICIAL,1051947.7895744296,0
19973,Estudiante Real 18973,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,372.932357704416,3.389744213738559,1,ANTIOQUIA,2,NO OFICIAL,1907165.006744814,0
19974,Estudiante Real 18974,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,29,331.0920891738906,3.830919796974291,0,ANTIOQUIA,2,OFICIAL,1076819.9673077473,0
19975,Estudiante Real 18975,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,282.91744014372273,3.7615325929476975,0,ANTIOQUIA,3,OFICIAL,354998.4017301127,0
19976,Estudiante Real 18976,MASCULINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,315.2236695081379,3.860538467481843,0,ANTIOQUIA,4,NO OFICIAL,2106449.995964867,0
19977,Estudiante Real 18977,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,26,350.1852802613277,2.8780867515528286,0,ANTIOQUIA,2,OFICIAL,2855536.0535007026,1
19978,Estudiante Real 18978,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,17,351.22110763381943,3.8987241225676947,0,ANTIOQUIA,3,NO OFICIAL,1924125.6156763153,0
19979,Estudiante Real 18979,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,22,325.09509341763703,3.5666348314914895,0,ANTIOQUIA,3,NO OFICIAL,2725013.1620342187,0
19980,Estudiante Real 18980,FEMENINO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL,24,319.20251945890175,3.7130027004988064,0,ANTIOQUIA,2,NO OFICIAL,1718120.72020566,0
